BUNDES2324,BAY,15,CB,4,eng023
BUNDES2324,BAY,19,LB,3,can000
BUNDES2324,BAY,6,DM,3,ger007
BUNDES2324,BAY,8,CM,3,ger008
BUNDES2324,BAY,27,DM,1,aut001
BUNDES2324,BAY,42,AM,3,ger009
BUNDES2324,BAY,25,ST,2,ger010
BUNDES2324,BAY,10,LW,3,ger011
BUNDES2324,BAY,7,RW,5,ger012
BUNDES2324,BAY,11,LW,1,fra008
BUNDES2324,BAY,9,ST,5,eng025
BUNDES2324,DOR,1,GK,4,sui001
BUNDES2324,DOR,25,CB,3,ger013
BUNDES2324,DOR,15,CB,2,ger014
BUNDES2324,DOR,22,LB,4,ned006
BUNDES2324,DOR,17,RB,1,ger015
BUNDES2324,DOR,20,CM,4,aut002
BUNDES2324,DOR,10,LW,2,eng026
BUNDES2324,DOR,23,DM,5,ger016
BUNDES2324,DOR,19,AM,3,ger017
BUNDES2324,DOR,11,AM,3,ger018
BUNDES2324,DOR,14,ST,2,ger019
BUNDES2324,LEV,17,GK,2,ger020
BUNDES2324,LEV,4,CM,5,ger021
BUNDES2324,LEV,12,CB,2,bur000
BUNDES2324,LEV,3,CB,1,ecu001
BUNDES2324,LEV,34,DM,5,sui002
BUNDES2324,LEV,20,LB,2,esp013
BUNDES2324,LEV,30,RM,5,ned007
BUNDES2324,LEV,8,DM,5,ger022
BUNDES2324,LEV,2,CB,3,cro002
BUNDES2324,LEV,10,AM,3,ger023
BUNDES2324,LEV,21,LW,4,mar000
SERIA2324,INT,1,GK,1,sui003
SERIA2324,INT,21,CB,3,fra009
SERIA2324,INT,95,CB,1,ita002
SERIA2324,INT,6,CB,4,ned008
SERIA2324,INT,20,DM,3,tur000
SERIA2324,INT,7,CM,1,col001
SERIA2324,INT,2,DM,5,ned009
SERIA2324,INT,32,LB,5,ita003
SERIA2324,INT,23,CM,2,ita004
SERIA2324,INT,30,CM,5,bra013
SERIA2324,INT,16,CM,5,ita005
SERIA2324,INT,9,ST,2,fra010
SERIA2324,INT,70,ST,4,chi000
SERIA2324,INT,10,CF,3,arg009
LIGUE12324,PSG,99,GK,2,ita006
LIGUE12324,PSG,2,RB,1,mar001
LIGUE12324,PSG,21,LB,2,fra011
LIGUE12324,PSG,37,CB,3,svk000
LIGUE12324,PSG,5,CB,2,bra014
LIGUE12324,PSG,25,LB,2,por006
LIGUE12324,PSG,15,DM,2,por007
LIGUE12324,PSG,19,AM,4,kor002
LIGUE12324,PSG,17,CM,3,por008
LIGUE12324,PSG,7,LW,2,fra012
LIGUE12324,PSG,10,RW,4,fra013
LIGUE12324,PSG,8,CM,1,esp014
LIGUE12324,PSG,4,DM,3,uru006
LIGUE12324,PSG,11,RW,3,esp015
LIGUE12324,PSG,9,ST,2,por009
EPL2324,AST,1,GK,4,arg010
EPL2324,AST,3,LB,3,aus000
EPL2324,AST,4,LW,4,swe001
EPL2324,AST,5,DM,3,pol001
EPL2324,AST,6,RB,4,fin000
EPL2324,AST,8,CM,4,esp016
EPL2324,AST,11,GK,4,eng027
EPL2324,AST,10,DM,3,bra015
EPL2324,AST,7,LW,3,eng028
EPL2324,AST,20,RW,5,eng029
EPL2324,AST,22,LW,1,fra014
EPL2324,AST,25,RB,4,fra015
EPL2324,AST,14,RW,1,eng030
EPL2324,NEW,2,GK,5,ned010
EPL2324,NEW,17,LB,4,eng040
EPL2324,NEW,8,LW,5,swe002
EPL2324,NEW,18,DM,3,hun001
EPL2324,NEW,29,RB,4,can001
EPL2324,NEW,23,CM,5,den001
EPL2324,NEW,33,GK,4,svk001
EPL2324,NEW,3,DM,2,por010
EPL2324,NEW,30,LW,2,cmr001
EPL2324,NEW,31,RW,4,por011
EPL2324,NEW,10,LW,2,ger024
EPL2324,NEW,32,RB,2,swe003
EPL2324,NEW,14,CB,4,arg012
EPL2324,NEW,11,ST,2,eng041
EPL2324,NEW,9,RW,3,can002
EPL2324,NEW,19,ST,5,ukr003
EPL2324,NEW,13,RW,5,ukr004
EPL2324,NEW,27,GK,2,swe004
EPL2324,NEW,5,RB,2,uru007
EPL2324,NEW,22,AM,5,ned011
EPL2324,NEW,25,LW,3,mne001
EPL2324,NEW,1,CM,2,mne002
EPL2324,NEW,21,DM,4,gha001
EPL2324,NEW,28,RB,1,svk002
EPL2324,NEW,6,LW,4,hun002
EPL2324,NEW,26,AM,3,mar002
EPL2324,NEW,34,LW,3,hun003
EPL2324,NEW,7,CM,5,col003
EPL2324,NEW,16,DM,1,esp018
EPL2324,NEW,24,RB,3,can003
EPL2324,NEW,4,LW,4,ned012
EPL2324,NEW,15,RB,3,aut003
EPL2324,NEW,12,LW,1,chi001
EPL2324,NEW,20,RB,3,ita008
EPL2324,BHA,26,DM,4,cro003
EPL2324,BHA,15,GK,5,sen001
EPL2324,BHA,7,AM,3,ita009
EPL2324,BHA,21,RB,4,por012
EPL2324,BHA,9,GK,2,wal001
EPL2324,BHA,25,LW,1,hun004
EPL2324,BHA,29,AM,1,bel003
EPL2324,BHA,17,CM,4,mne003
EPL2324,BHA,35,CB,2,sui004
EPL2324,BHA,23,LB,5,sen002
EPL2324,BHA,24,RW,2,ecu002
EPL2324,BHA,50,AM,3,aut004
EPL2324,BHA,49,GK,2,svk003
EPL2324,BHA,37,RB,4,ger025
EPL2324,BHA,48,AM,3,egy001
EPL2324,BHA,4,CM,5,den002
EPL2324,BHA,45,AM,4,cro004
EPL2324,BHA,16,GK,1,ger026
EPL2324,BHA,28,AM,5,fra018
EPL2324,BHA,10,GK,2,ger027
EPL2324,BHA,3,AM,5,bra016
EPL2324,BHA,40,CB,4,col004
EPL2324,BHA,12,CM,4,cmr002
EPL2324,BHA,32,CB,2,swe005
EPL2324,BHA,39,LB,2,chi002
EPL2324,BHA,33,CM,4,pol003
EPL2324,BHA,19,ST,4,sui005
EPL2324,BHA,6,CM,5,swe006
EPL2324,BHA,5,GK,5,gha002
EPL2324,BHA,46,DM,4,bur001
EPL2324,BHA,20,RW,3,pol004
EPL2324,BHA,44,LB,5,mar003
EPL2324,BHA,1,GK,3,egy002
EPL2324,BHA,2,LB,1,aut005
EPL2324,BHA,41,CB,3,slo001
EPL2324,BHA,13,GK,5,slo002
EPL2324,BHA,27,AM,4,ukr005
EPL2324,BHA,34,RW,4,mne004
EPL2324,BHA,18,CB,5,bra017
EPL2324,BHA,38,DM,2,eng042
EPL2324,BHA,14,AM,1,nor002
EPL2324,BHA,36,CB,2,col005
EPL2324,BHA,30,LW,1,svk004
EPL2324,BHA,11,LB,3,cro005
EPL2324,BHA,47,RB,1,mar004
EPL2324,BHA,22,ST,1,ukr006
EPL2324,BHA,42,DM,2,bra018
EPL2324,BHA,43,LW,2,chi003
EPL2324,BHA,31,CM,5,sco001
EPL2324,BOU,29,CM,5,wal002
EPL2324,BOU,3,DM,1,srb001
EPL2324,BOU,28,LW,4,pol005
EPL2324,BOU,18,GK,5,fra019
EPL2324,BOU,2,DM,2,wal003
EPL2324,BOU,13,CM,5,aut006
EPL2324,BOU,16,GK,5,sco002
EPL2324,BOU,22,CB,2,aut007
EPL2324,BOU,12,AM,3,ecu003
EPL2324,BOU,5,CB,5,uru008
EPL2324,BOU,6,ST,2,cro006
EPL2324,BOU,1,RW,1,cmr003
EPL2324,BOU,23,GK,3,jap002
EPL2324,BOU,30,RW,3,ecu004
EPL2324,BOU,21,RW,1,col006
EPL2324,BOU,20,CB,5,bel004
EPL2324,BOU,9,RW,2,cmr004
EPL2324,BOU,15,ST,3,bel005
EPL2324,BOU,27,LB,1,aut008
EPL2324,BOU,17,CB,5,sco003
EPL2324,BOU,25,AM,2,srb002
EPL2324,BOU,7,DM,4,jap003
EPL2324,BOU,4,GK,2,por013
EPL2324,BOU,11,CM,4,nor003
EPL2324,BOU,14,DM,1,kor003
EPL2324,BOU,10,LB,1,por014
EPL2324,BOU,8,LW,3,mar005
EPL2324,BOU,24,DM,1,den003
EPL2324,BOU,19,RB,1,nor004
EPL2324,BOU,26,CM,2,pol006
EPL2324,BUR,19,GK,2,srb003
EPL2324,BUR,9,DM,5,egy003
EPL2324,BUR,23,LW,1,den004
EPL2324,BUR,16,RW,5,cro008
EPL2324,BUR,5,LW,1,swe007
EPL2324,BUR,26,RB,5,gha003
EPL2324,BUR,14,CB,3,sco004
EPL2324,BUR,25,ST,3,arg013
EPL2324,BUR,21,RW,3,ukr009
EPL2324,BUR,12,ST,3,tur002
EPL2324,BUR,3,RW,1,mar007
EPL2324,BUR,22,GK,3,fra021
EPL2324,BUR,11,RB,5,sco005
EPL2324,BUR,30,AM,1,sco006
EPL2324,BUR,7,LW,4,den005
EPL2324,BUR,4,CM,2,jap006
EPL2324,BUR,10,DM,4,mne005
EPL2324,BUR,28,RB,5,srb004
EPL2324,BUR,15,LW,1,uru009
EPL2324,BUR,24,RB,3,den006
EPL2324,BUR,8,LW,1,esp019
EPL2324,BUR,20,CB,5,sco007
EPL2324,BUR,6,RW,5,chi005
EPL2324,BUR,27,LB,1,ger031
EPL2324,BUR,1,RB,3,ukr010
EPL2324,BUR,29,LW,4,bur002
EPL2324,BUR,13,LB,3,wal005
EPL2324,BUR,17,ST,1,slo005
EPL2324,BUR,2,RW,4,arg014
EPL2324,BUR,18,DM,4,fra022
EPL2324,BRE,25,CM,3,sen003
EPL2324,BRE,21,AM,1,cmr005
EPL2324,BRE,30,RB,3,ukr007
EPL2324,BRE,8,RB,4,ger028
EPL2324,BRE,16,RB,3,pol007
EPL2324,BRE,18,DM,4,por015
EPL2324,BRE,28,RB,2,chi004
EPL2324,BRE,10,LW,1,slo003
EPL2324,BRE,13,ST,4,fra020
EPL2324,BRE,12,CB,3,ecu005
EPL2324,BRE,6,CM,3,pol008
EPL2324,BRE,5,RW,1,cmr006
EPL2324,BRE,35,DM,4,cro007
EPL2324,BRE,29,DM,4,jap004
EPL2324,BRE,20,RB,2,tur001
EPL2324,BRE,3,DM,4,sen004
EPL2324,BRE,23,CM,4,can004
EPL2324,BRE,1,AM,4,wal004
EPL2324,BRE,15,CB,5,eng043
EPL2324,BRE,24,DM,4,cmr007
EPL2324,BRE,2,LW,2,ger029
EPL2324,BRE,26,LB,1,eng044
EPL2324,BRE,7,CM,4,sen005
EPL2324,BRE,11,LW,4,ecu006
EPL2324,BRE,4,AM,2,svk005
EPL2324,BRE,33,DM,4,ger030
EPL2324,BRE,17,RB,1,ukr008
EPL2324,BRE,32,GK,3,mar006
EPL2324,BRE,14,AM,4,bra019
EPL2324,BRE,9,LW,2,ita010
EPL2324,BRE,34,ST,2,cmr008
EPL2324,BRE,19,GK,5,jap005
EPL2324,BRE,31,CM,2,kor004
EPL2324,BRE,27,CM,3,por016
EPL2324,BRE,22,LW,2,slo004
EPL2324,CRY,59,CM,4,aut009
EPL2324,CRY,45,RW,3,jap007
EPL2324,CRY,27,CM,2,tur003
EPL2324,CRY,34,DM,1,ned013
EPL2324,CRY,33,RW,5,sui006
EPL2324,CRY,10,AM,3,swe008
EPL2324,CRY,31,CB,5,tur004
EPL2324,CRY,51,LB,1,ned014
EPL2324,CRY,24,LW,1,bel006
EPL2324,CRY,4,LB,5,ned015
EPL2324,CRY,29,AM,1,cro009
EPL2324,CRY,12,CB,4,aut010
EPL2324,CRY,48,LW,5,den007
EPL2324,CRY,49,RB,3,ger032
EPL2324,CRY,52,LB,1,svk006
EPL2324,CRY,16,ST,5,arg015
EPL2324,CRY,57,LW,4,chi006
EPL2324,CRY,17,GK,3,ita011
EPL2324,CRY,20,CM,3,eng045
EPL2324,CRY,9,LW,5,sco008
EPL2324,CRY,50,LW,3,den008
EPL2324,CRY,41,CM,2,kor005
EPL2324,CRY,7,ST,5,slo006
EPL2324,CRY,25,LB,2,aut011
EPL2324,CRY,54,LB,5,kor006
EPL2324,CRY,15,LW,2,arg016
EPL2324,CRY,58,LW,1,sco009
EPL2324,CRY,28,CM,1,can005
EPL2324,CRY,5,RW,5,esp020
EPL2324,CRY,35,LW,2,srb005
EPL2324,CRY,26,AM,1,bra020
EPL2324,CRY,21,RW,3,ita012
EPL2324,CRY,53,RB,3,sen006
EPL2324,CRY,8,DM,1,swe009
EPL2324,CRY,30,AM,4,slo007
EPL2324,CRY,56,GK,4,cmr009
EPL2324,CRY,55,ST,5,jap008
EPL2324,CRY,11,DM,4,ecu007
EPL2324,CRY,3,CB,1,bra021
EPL2324,CRY,36,RB,2,egy004
EPL2324,CRY,22,RB,4,slo008
EPL2324,CRY,37,RB,3,srb006
EPL2324,CRY,1,DM,2,bur003
EPL2324,CRY,19,RB,3,por017
EPL2324,CRY,43,ST,2,col007
EPL2324,CRY,23,AM,3,bur004
EPL2324,CRY,32,LB,5,jap009
EPL2324,CRY,14,LB,3,eng046
EPL2324,CRY,47,CB,1,ger033
EPL2324,CRY,6,CB,1,ita013
EPL2324,CRY,18,DM,4,cro010
EPL2324,CRY,42,DM,4,mne006
EPL2324,CRY,44,ST,5,aut012
EPL2324,CRY,39,ST,4,nor005
EPL2324,CRY,46,RW,2,tur005
EPL2324,CRY,2,AM,4,eng047
EPL2324,CRY,40,RW,2,swe010
EPL2324,CRY,13,ST,1,bel007
EPL2324,CRY,38,LW,5,ned016
EPL2324,EVE,26,CM,1,esp021
EPL2324,EVE,28,AM,2,por018
EPL2324,EVE,19,LW,4,col008
EPL2324,EVE,29,ST,3,hun005
EPL2324,EVE,31,CB,2,can006
EPL2324,EVE,7,AM,4,cro011
EPL2324,EVE,20,ST,3,uru010
EPL2324,EVE,5,CM,3,cmr010
EPL2324,EVE,32,LB,4,svk007
EPL2324,EVE,12,AM,1,sen007
EPL2324,EVE,23,GK,4,ecu008
EPL2324,EVE,1,RW,2,cmr011
EPL2324,EVE,17,LW,2,por019
EPL2324,EVE,18,DM,5,bra022
EPL2324,EVE,27,LB,2,swe011
EPL2324,EVE,15,LW,4,den009
EPL2324,EVE,34,LB,4,nor006
EPL2324,EVE,25,CM,5,ecu009
EPL2324,EVE,33,CM,3,srb007
EPL2324,EVE,10,LB,1,jap010
EPL2324,EVE,21,LW,5,por020
EPL2324,EVE,24,ST,3,arg017
EPL2324,EVE,3,ST,5,can007
EPL2324,EVE,22,RW,5,gha004
EPL2324,EVE,2,LW,3,slo009
EPL2324,EVE,30,CB,3,egy005
EPL2324,EVE,6,AM,1,ger034
EPL2324,EVE,13,RB,3,chi007
EPL2324,EVE,14,LB,2,jap011
EPL2324,EVE,11,RW,1,cmr012
EPL2324,EVE,9,GK,1,eng048
EPL2324,EVE,16,RW,2,srb008
EPL2324,EVE,8,RB,4,cmr013
EPL2324,EVE,4,CM,2,fra023
EPL2324,FUL,37,CB,5,svk008
EPL2324,FUL,32,LW,5,jap012
EPL2324,FUL,21,ST,5,sco010
EPL2324,FUL,4,DM,1,cmr014
EPL2324,FUL,22,RW,5,esp022
EPL2324,FUL,28,ST,1,pol009
EPL2324,FUL,26,CM,4,aut013
EPL2324,FUL,27,CB,3,arg018
EPL2324,FUL,12,RB,1,wal006
EPL2324,FUL,5,GK,1,ukr011
EPL2324,FUL,11,RB,5,svk009
EPL2324,FUL,25,RB,2,den010
EPL2324,FUL,7,LW,5,ned017
EPL2324,FUL,8,LW,3,ita014
EPL2324,FUL,34,GK,2,can008
EPL2324,FUL,9,CM,5,sen008
EPL2324,FUL,35,LW,3,mne007
EPL2324,FUL,38,AM,1,cro012
EPL2324,FUL,2,ST,4,fra024
EPL2324,FUL,36,DM,3,hun006
EPL2324,FUL,30,RB,5,mar009
EPL2324,FUL,24,LB,1,ecu010
EPL2324,FUL,18,LW,4,cro013
EPL2324,FUL,15,CB,3,tur006
EPL2324,FUL,14,CB,3,cro014
EPL2324,FUL,6,ST,5,chi008
EPL2324,FUL,16,CB,3,swe012
EPL2324,FUL,1,ST,3,egy006
EPL2324,FUL,20,RB,5,esp023
EPL2324,FUL,17,RB,5,fra025
EPL2324,FUL,3,RW,2,wal007
EPL2324,FUL,33,CB,5,aut014
EPL2324,FUL,29,CM,5,ukr012
EPL2324,FUL,10,ST,4,nor007
EPL2324,FUL,23,RW,5,den011
EPL2324,FUL,13,ST,2,bur005
EPL2324,FUL,31,RW,2,esp024
EPL2324,FUL,19,ST,4,jap013
EPL2324,LUT,13,LB,3,ukr013
EPL2324,LUT,27,ST,2,pol010
EPL2324,LUT,21,DM,5,mar010
EPL2324,LUT,24,CB,1,swe013
EPL2324,LUT,2,RW,4,wal008
EPL2324,LUT,16,DM,2,can009
EPL2324,LUT,23,RB,4,gha005
EPL2324,LUT,15,CB,4,swe014
EPL2324,LUT,3,ST,3,sui007
EPL2324,LUT,37,RB,5,gha006
EPL2324,LUT,6,AM,1,tur007
EPL2324,LUT,5,RW,2,sen009
EPL2324,LUT,19,ST,4,arg019
EPL2324,LUT,12,AM,5,gha007
EPL2324,LUT,31,LB,2,col009
EPL2324,LUT,4,GK,1,bel008
EPL2324,LUT,22,CM,1,ita015
EPL2324,LUT,17,GK,5,jap014
EPL2324,LUT,25,RB,4,den012
EPL2324,LUT,18,RW,4,gha008
EPL2324,LUT,33,DM,1,ita016
EPL2324,LUT,32,RB,5,eng049
EPL2324,LUT,11,AM,5,chi009
EPL2324,LUT,28,GK,1,ita017
EPL2324,LUT,29,CM,2,eng050
EPL2324,LUT,14,DM,5,ecu011
EPL2324,LUT,8,ST,3,kor007
EPL2324,LUT,9,GK,2,sen010
EPL2324,LUT,36,CM,5,sui008
EPL2324,LUT,34,LB,5,bur006
EPL2324,LUT,20,LW,3,wal009
EPL2324,LUT,35,RB,4,chi010
EPL2324,LUT,26,LB,5,ned018
EPL2324,LUT,30,ST,2,svk010
EPL2324,LUT,1,CB,2,slo010
EPL2324,LUT,38,CB,3,bra023
EPL2324,LUT,10,GK,1,ger035
EPL2324,LUT,7,AM,5,bur007
EPL2324,NOT,8,RW,5,ger036
EPL2324,NOT,19,LB,4,sco011
EPL2324,NOT,20,RB,2,hun007
EPL2324,NOT,24,DM,4,ned019
EPL2324,NOT,11,CM,5,ukr014
EPL2324,NOT,15,ST,1,mar011
EPL2324,NOT,22,LB,2,bur008
EPL2324,NOT,23,CB,2,svk011
EPL2324,NOT,6,DM,5,tur008
EPL2324,NOT,18,RB,4,por021
EPL2324,NOT,12,AM,5,ned020
EPL2324,NOT,16,AM,1,eng051
EPL2324,NOT,13,AM,4,sui009
EPL2324,NOT,9,CB,3,ukr015
EPL2324,NOT,14,RB,5,cmr015
EPL2324,NOT,27,AM,1,swe015
EPL2324,NOT,7,RB,5,bur009
EPL2324,NOT,5,GK,4,bel009
EPL2324,NOT,3,CM,3,hun008
EPL2324,NOT,10,LB,5,ger037
EPL2324,NOT,4,ST,4,gha009
EPL2324,NOT,2,GK,5,swe016
EPL2324,NOT,17,LW,4,mar012
EPL2324,NOT,21,AM,1,sui010
EPL2324,NOT,25,CM,5,pol011
EPL2324,NOT,1,AM,1,bel010
EPL2324,NOT,26,AM,4,can010
EPL2324,SHE,10,LB,1,ned021
EPL2324,SHE,23,LB,1,uru011
EPL2324,SHE,7,CB,3,can011
EPL2324,SHE,3,AM,4,slo011
EPL2324,SHE,21,CB,5,aut015
EPL2324,SHE,28,RW,2,bur010
EPL2324,SHE,9,CM,1,ita018
EPL2324,SHE,33,RW,2,ned022
EPL2324,SHE,19,CB,1,esp025
EPL2324,SHE,8,ST,1,srb009
EPL2324,SHE,2,LW,2,ita019
EPL2324,SHE,18,DM,1,cro015
EPL2324,SHE,3,CB,3,slo012
EPL2324,SHE,27,AM,3,uru012
EPL2324,SHE,28,CM,3,ger038
EPL2324,SHE,26,DM,3,eng052
EPL2324,SHE,24,LB,2,sco012
EPL2324,SHE,35,LW,5,esp026
EPL2324,SHE,11,DM,1,nor008
EPL2324,SHE,31,LW,4,hun009
EPL2324,SHE,4,LB,4,gha010
EPL2324,SHE,34,CM,1,ned023
EPL2324,SHE,2,GK,2,gha011
EPL2324,SHE,10,ST,5,slo013
EPL2324,SHE,6,LW,4,cro016
EPL2324,SHE,5,CM,4,eng053
EPL2324,SHE,15,AM,5,ita020
EPL2324,SHE,19,LW,5,den013
EPL2324,SHE,20,AM,3,cro017
EPL2324,SHE,18,CB,4,bra024
EPL2324,SHE,11,RW,5,sco013
EPL2324,SHE,16,RB,5,aut016
EPL2324,SHE,13,AM,2,por022
EPL2324,WES,7,LB,2,fra026
EPL2324,WES,17,LB,4,kor008
EPL2324,WES,9,LB,2,sui011
EPL2324,WES,4,RB,5,tur009
EPL2324,WES,14,AM,4,tur010
EPL2324,WES,8,ST,3,bra025
EPL2324,WES,12,CB,1,ukr016
EPL2324,WES,3,LW,1,ecu012
EPL2324,WES,1,GK,1,eng054
EPL2324,WES,8,RB,2,mne008
EPL2324,WES,25,AM,4,den014
EPL2324,WES,20,RB,4,por023
EPL2324,WES,7,LW,4,svk012
EPL2324,WES,15,ST,5,uru013
EPL2324,WES,1,DM,3,aut017
EPL2324,WES,4,DM,5,tur011
EPL2324,WES,66,LW,2,arg020
EPL2324,WES,26,AM,2,can012
EPL2324,WES,3,RB,1,mar013
EPL2324,WES,10,GK,4,jap015
EPL2324,WES,7,AM,1,sco014
EPL2324,WES,20,AM,5,fra027
EPL2324,WES,11,RB,4,mar014
EPL2324,WES,18,RB,1,slo014
EPL2324,WES,8,LW,2,ukr017
EPL2324,WES,19,RW,4,wal010
EPL2324,WES,25,LW,1,jap016
EPL2324,WES,1,LB,3,can013
EPL2324,WES,34,AM,5,ecu013
EPL2324,WES,10,AM,1,bur011
EPL2324,WES,5,RW,4,den015
EPL2324,WES,28,DM,3,srb010
EPL2324,WES,23,AM,2,eng055
EPL2324,WES,13,RB,4,mne009
EPL2324,WES,18,CM,4,col010
EPL2324,WES,21,AM,1,mar015
EPL2324,WES,39,DM,5,fra028
EPL2324,WES,4,CB,1,hun010
EPL2324,WES,30,CM,4,cro018
EPL2324,WES,15,RW,2,egy007
EPL2324,WOL,20,CB,2,aut018
EPL2324,WOL,30,RW,2,sen011
EPL2324,WOL,41,DM,1,ger039
EPL2324,WOL,36,CM,5,ita021
EPL2324,WOL,5,GK,4,ecu014
EPL2324,WOL,14,GK,1,pol012
EPL2324,WOL,21,GK,4,svk013
EPL2324,WOL,32,DM,3,hun011
EPL2324,WOL,40,RB,4,aut019
EPL2324,WOL,22,GK,1,wal011
EPL2324,WOL,33,LB,4,fra029
EPL2324,WOL,1,LW,2,col011
EPL2324,WOL,13,AM,2,cmr016
EPL2324,WOL,17,GK,4,den016
EPL2324,WOL,39,GK,4,uru014
EPL2324,WOL,29,RW,4,mar016
